group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop_clone,pvec-rrbvec-balanced,40,,,79252970.0,ns,34601
pop_clone,pvec-rrbvec-balanced,40,,,147244018.0,ns,69202
pop_clone,pvec-rrbvec-balanced,40,,,230537709.0,ns,103803
pop_clone,pvec-rrbvec-balanced,40,,,311455742.0,ns,138404
pop_clone,pvec-rrbvec-balanced,40,,,395240226.0,ns,173005
pop_clone,pvec-rrbvec-balanced,40,,,471564913.0,ns,207606
pop_clone,pvec-rrbvec-balanced,40,,,567363369.0,ns,242207
pop_clone,pvec-rrbvec-balanced,40,,,634884671.0,ns,276808
pop_clone,pvec-rrbvec-balanced,40,,,707008961.0,ns,311409
pop_clone,pvec-rrbvec-balanced,40,,,801589578.0,ns,346010
