group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,std-vec,20,,,34225464.0,ns,38643
append,std-vec,20,,,70515440.0,ns,77286
append,std-vec,20,,,111499627.0,ns,115929
append,std-vec,20,,,153209948.0,ns,154572
append,std-vec,20,,,188890658.0,ns,193215
append,std-vec,20,,,230537862.0,ns,231858
append,std-vec,20,,,269770960.0,ns,270501
append,std-vec,20,,,308654597.0,ns,309144
append,std-vec,20,,,346362780.0,ns,347787
append,std-vec,20,,,393900309.0,ns,386430
