group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,pvec-std,20000,,,24539182.0,ns,1343
update,pvec-std,20000,,,46827606.0,ns,2686
update,pvec-std,20000,,,71255616.0,ns,4029
update,pvec-std,20000,,,95921706.0,ns,5372
update,pvec-std,20000,,,119949690.0,ns,6715
update,pvec-std,20000,,,146541512.0,ns,8058
update,pvec-std,20000,,,175299169.0,ns,9401
update,pvec-std,20000,,,200752031.0,ns,10744
update,pvec-std,20000,,,224900110.0,ns,12087
update,pvec-std,20000,,,252304853.0,ns,13430
