group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push,std-vec,4000,,,87459694.0,ns,14092
push,std-vec,4000,,,174114766.0,ns,28184
push,std-vec,4000,,,264758586.0,ns,42276
push,std-vec,4000,,,363408562.0,ns,56368
push,std-vec,4000,,,452416408.0,ns,70460
push,std-vec,4000,,,540629306.0,ns,84552
push,std-vec,4000,,,631482800.0,ns,98644
push,std-vec,4000,,,722322970.0,ns,112736
push,std-vec,4000,,,811893743.0,ns,126828
push,std-vec,4000,,,896076451.0,ns,140920
