group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,rrbvec,8000,,,39074087.0,ns,424
update,rrbvec,8000,,,77638673.0,ns,848
update,rrbvec,8000,,,118705138.0,ns,1272
update,rrbvec,8000,,,157904342.0,ns,1696
update,rrbvec,8000,,,199335142.0,ns,2120
update,rrbvec,8000,,,239224109.0,ns,2544
update,rrbvec,8000,,,278569334.0,ns,2968
update,rrbvec,8000,,,318472707.0,ns,3392
update,rrbvec,8000,,,357586513.0,ns,3816
update,rrbvec,8000,,,398985068.0,ns,4240
