group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,std-vec,80000,,,20805120.0,ns,351
update,std-vec,80000,,,40022002.0,ns,702
update,std-vec,80000,,,59436390.0,ns,1053
update,std-vec,80000,,,78718228.0,ns,1404
update,std-vec,80000,,,99766717.0,ns,1755
update,std-vec,80000,,,120750183.0,ns,2106
update,std-vec,80000,,,142764329.0,ns,2457
update,std-vec,80000,,,164483108.0,ns,2808
update,std-vec,80000,,,184924306.0,ns,3159
update,std-vec,80000,,,210403593.0,ns,3510
