group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,rrbvec,20000,,,60065554.0,ns,116
update,rrbvec,20000,,,120227862.0,ns,232
update,rrbvec,20000,,,179210504.0,ns,348
update,rrbvec,20000,,,239728690.0,ns,464
update,rrbvec,20000,,,300055497.0,ns,580
update,rrbvec,20000,,,359684243.0,ns,696
update,rrbvec,20000,,,421898765.0,ns,812
update,rrbvec,20000,,,484150450.0,ns,928
update,rrbvec,20000,,,542858106.0,ns,1044
update,rrbvec,20000,,,602802582.0,ns,1160
