group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone,rbvec,20,,,90910871.0,ns,161426
push_clone,rbvec,20,,,181339850.0,ns,322852
push_clone,rbvec,20,,,272275170.0,ns,484278
push_clone,rbvec,20,,,362895868.0,ns,645704
push_clone,rbvec,20,,,452938764.0,ns,807130
push_clone,rbvec,20,,,550129586.0,ns,968556
push_clone,rbvec,20,,,633636859.0,ns,1129982
push_clone,rbvec,20,,,724960072.0,ns,1291408
push_clone,rbvec,20,,,814164377.0,ns,1452834
push_clone,rbvec,20,,,905154364.0,ns,1614260
