group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_clone,pvec-std,600,,,84889314.0,ns,382
update_clone,pvec-std,600,,,169198504.0,ns,764
update_clone,pvec-std,600,,,255840648.0,ns,1146
update_clone,pvec-std,600,,,343559514.0,ns,1528
update_clone,pvec-std,600,,,433135048.0,ns,1910
update_clone,pvec-std,600,,,518704997.0,ns,2292
update_clone,pvec-std,600,,,601016090.0,ns,2674
update_clone,pvec-std,600,,,686845944.0,ns,3056
update_clone,pvec-std,600,,,781603966.0,ns,3438
update_clone,pvec-std,600,,,867197940.0,ns,3820
