group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,pvec-rrbvec-balanced,800,,,36634688.0,ns,5980
update,pvec-rrbvec-balanced,800,,,69723982.0,ns,11960
update,pvec-rrbvec-balanced,800,,,104380555.0,ns,17940
update,pvec-rrbvec-balanced,800,,,140437934.0,ns,23920
update,pvec-rrbvec-balanced,800,,,174983538.0,ns,29900
update,pvec-rrbvec-balanced,800,,,210394826.0,ns,35880
update,pvec-rrbvec-balanced,800,,,247211340.0,ns,41860
update,pvec-rrbvec-balanced,800,,,281699041.0,ns,47840
update,pvec-rrbvec-balanced,800,,,317909820.0,ns,53820
update,pvec-rrbvec-balanced,800,,,351880263.0,ns,59800
