group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,71066057.0,ns,3
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,140654349.0,ns,6
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,211981009.0,ns,9
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,282709940.0,ns,12
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,353641049.0,ns,15
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,424367071.0,ns,18
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,511775713.0,ns,21
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,582865576.0,ns,24
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,657216610.0,ns,27
words_map_with_thread_num_1,pvec-rrbvec-relaxed,370103,,,724311538.0,ns,30
